date,event_name,event_date,N,mean_tone,F1_raw,F2_raw,F3_raw,F4_raw,F5_raw,F1_z,F2_z,F3_z,F4_z,F5_z,GPR,GPR_zscore
2019-04-19,hormuz_crisis,2019-06-13,347,-3.30327563180232,3.30327563180232,3.86600669898454,0.7736212486395044,0.7051813178495029,3.9584625564487146,-0.22172531197597,0.0333020500025053,-0.894882039316908,-0.5868438716898176,0.4691319882288357,51.31,-0.8571162362955832
2019-04-20,hormuz_crisis,2019-06-13,194,-2.3967252798057537,2.3967252798057537,2.949672841037606,0.3298340519795671,0.66545546272732,3.852393445549844,-1.485945554951015,-1.1608959947399131,-1.165337206112698,-1.5683128127171264,0.1288216877088955,46.24,-0.9401717263605985
2019-04-21,hormuz_crisis,2019-06-13,140,-2.5831645673927905,2.5831645673927905,2.985147674027768,0.2613524757231314,0.6766233397121195,3.761820378315292,-1.225948610562568,-1.1146639627932469,-1.2070716145595133,-1.2923986916973915,-0.1617713743842787,86.96,-0.27310672528615565
2019-04-22,hormuz_crisis,2019-06-13,3849,-3.1259091734513125,3.1259091734513125,3.379433329685841,4.275999506279979,0.7296944579187142,3.717222290338524,-0.4690698379345052,-0.6008172299967357,1.239556049436576,0.0187789789948619,-0.3048591083472729,95.93,-0.12616239670958973
2019-04-23,hormuz_crisis,2019-06-13,3025,-3.346585456385545,3.346585456385545,3.89217724926696,3.9960964099273033,0.7457140959319392,3.730268318340407,-0.1613280523673616,0.0674084182285155,1.0689760075145265,0.4145609478945349,-0.2630024577890768,156.5,0.8660804106351797
2019-04-24,hormuz_crisis,2019-06-13,1943,-3.285920608809345,3.285920608809345,3.7292833170248216,2.9813634040157626,0.7254885717073221,3.7293680352546192,-0.2459275764576888,-0.144880600339246,0.4505719921835132,-0.0851318537179975,-0.2658909104675346,88.27,-0.2516466282476605
2019-04-25,hormuz_crisis,2019-06-13,1334,-3.2878524077183786,3.2878524077183786,3.6171888090284927,2.3027373192904013,0.7422188259076745,3.713552288646365,-0.2432336066403714,-0.2909660484700206,0.0370000542868642,0.3282066338396582,-0.3166338782890887,99.63,-0.06554990889093963
2019-04-26,hormuz_crisis,2019-06-13,881,-2.682235348129595,2.682235348129595,3.015751868373111,1.3755205260305805,0.7071059377291696,3.641646474372862,-1.0877904969851278,-1.0747795159498097,-0.5280693626866532,-0.539294117773461,-0.547335248906568,129.57,0.4249197898361926
2019-04-27,hormuz_crisis,2019-06-13,674,-3.093121693767748,3.093121693767748,3.3648132870457457,1.2799855004285117,0.7327623374349203,3.614188086853108,-0.5147932723149633,-0.6198705763108956,-0.5862908289175649,0.0945741620238797,-0.6354322644227043,53.72,-0.8176362104461381
2019-04-28,hormuz_crisis,2019-06-13,916,-3.477914834491332,3.477914834491332,3.852020492855536,1.83856201781836,0.7649215691089434,3.634002679297363,0.0218159483304479,0.0150747413990198,-0.2458801403806354,0.889101729983782,-0.5718594687968989,29.71,-1.210962111128785
2019-04-29,hormuz_crisis,2019-06-13,1600,-2.9205666196390623,2.9205666196390623,3.173487619049609,2.3249690672855463,0.7286456804378592,3.576774297298358,-0.7554281330936278,-0.8692128183862228,0.0505486450471251,-0.0071321693074772,-0.7554700196095667,68.81,-0.5704355506668318
2019-04-30,hormuz_crisis,2019-06-13,1188,-3.047581730242696,3.047581730242696,3.3845082682788528,1.961677503955869,0.721809092288664,3.55363439405814,-0.5783005486906432,-0.5942033941197764,-0.1708504423878393,-0.1760372541796127,-0.8297116848686343,49.37,-0.8888968380167134
